"link-primary","link-primary href","CompanyLogo src","SearchResultCard__status","SearchResultCard__favoriteLink href","Tag","SearchResultCard__footerItem","SearchResultCard__footerItem 2","SearchResultCard__favoriteLink href 2"
"Specialista/Specialistka technické bezpečnosti","https://www.jobs.cz/rpd/1626359825/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=2561badc-c592-4b99-a5b5-0e70c1743e5d&v=1573570460994&width=180","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626359825","","UniCredit Bank Czech Republic and Slovakia, a.s.","Praha","[object Object]"
"Administrativní pracovník –zkrácený úvazek","https://www.jobs.cz/rpd/2000049358/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D2000049358","","VERY GOODIES a.s.","Brno – Komárov","[object Object]"
"Referent vnitřní kontroly","https://www.jobs.cz/rpd/1623566116/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1623566116","Možnost občasné práce z domova","STÁTNÍ PLAVEBNÍ SPRÁVA","Praha – Holešovice","[object Object]"
"Asistent/ka","https://www.jobs.cz/rpd/2000046824/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D2000046824","","DRFG a.s.","Praha – Nové Město","[object Object]"
"Administrativní podpora (m/ž)","https://www.jobs.cz/rpd/1621240796/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=059e800c-38b4-474b-bf64-c53263b5b26e&v=1568803557574&width=180","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1621240796","","O2 Czech Republic a.s.","Ústí nad Labem – Bukov","[object Object]"
"Administrátor e-shopu","https://www.jobs.cz/rpd/1626336656/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=31c67968-0582-4694-846c-f80b3dba87ea&v=1663733479333&width=180","18. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626336656","Možnost občasné práce z domova","Stavebniny DEK a.s.","Brno – Štýřice","[object Object]"
"Specialista/ka pro datové analýzy a HR reporting","https://www.jobs.cz/rpd/1625831655/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1625831655","Práce převážně z domova","Člověk v tísni, o.p.s.","Praha – Vinohrady","[object Object]"
"ASISTENT/KA BUSINESS DEVELOPMENT ODDĚLENÍ","https://www.jobs.cz/rpd/1614964913/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1614964913","Možnost občasné práce z domova","ROWAN LEGAL, advokátní kancelář s.r.o.","Praha – Nusle","[object Object]"
"Junior IT Analytik - Praha Anděl","https://www.jobs.cz/rpd/1626307549/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626307549","Možnost občasné práce z domova","ARBES Technologies, a.s.","Praha – Smíchov","[object Object]"
"Back Office Specialist","https://www.jobs.cz/rpd/1625007897/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1625007897","Možnost občasné práce z domova","Sev.en Commodities AG, odštěpný závod","Praha – Nové Město","[object Object]"
"Pracovník zákaznického servisu","https://www.jobs.cz/rpd/1621379451/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1621379451","Možnost občasné práce z domova","Steel Center Europe, s.r.o.","Humpolec","[object Object]"
"Logistic Administrator- Ocean/Road Transport","https://www.jobs.cz/rpd/1625003694/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1625003694","Možnost občasné práce z domova","BDP RSC s.r.o.","Česká Třebová","[object Object]"
"Administrativní pracovník/ce kanceláře příjmu","https://www.jobs.cz/rpd/1624166474/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=9c69d8f4-0818-410e-8f0a-60c24aa24e33&v=1568803589946&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1624166474","","Lear Corporation Czech Republic s.r.o.","Kostelec – Ostrov u Stříbra","[object Object]"
"Administrativní pracovník oddělení Rental (m/ž)","https://www.jobs.cz/rpd/1624664263/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=222340fd-f14b-4630-8ea1-9cdd6ab3de16&v=1666594596372&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1624664263","","STRABAG a.s.","Beroun","[object Object]"
"Asistent/ka vedení společnosti Praha 3 (office manager)","https://www.jobs.cz/rpd/1624989017/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","Končí za 3 dny","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1624989017","Možnost občasné práce z domova","elem6 s.r.o.","Praha – Strašnice","[object Object]"
"Admin.pracovník/zapisovatelka v laboratoři Patologie Praha 6","https://www.jobs.cz/rpd/1626283781/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=d5d8cd21-17f8-4fba-986d-18f8739c4fb8&v=1685345305920&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626283781","","Unilabs Diagnostics k.s.","Praha – Dejvice","[object Object]"
"Administrátor e-shopu","https://www.jobs.cz/rpd/1626279398/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=31c67968-0582-4694-846c-f80b3dba87ea&v=1663733479333&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626279398","Možnost občasné práce z domova","Stavebniny DEK a.s.","Praha – Malešice","[object Object]"
"Systémový administrátor / IT koordinátor (m/ž)","https://www.jobs.cz/rpd/1619327950/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=8dd3e9b0-f488-41ba-aeeb-e77497ba30b8&v=1581508208607&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1619327950","Možnost občasné práce z domova","METMO s.r.o.","Kozomín","[object Object]"
"TECHNIK / SPRÁVCE BUDOV A OBJEKTU","https://www.jobs.cz/rpd/1626239998/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=3dd6f287-5902-423b-ac98-e08f785f1969&v=1679525213660&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626239998","Odpovězte teď a budete mezi prvními","AUTO JAROV","Hlavní město Praha","[object Object]"
"Hledá se ASISTENTKA, pravá ruka našeho vedení!","https://www.jobs.cz/rpd/1626226076/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626226076","","Renturi s.r.o.","Ostrava – Zábřeh","[object Object]"
"Content Administrator","https://www.jobs.cz/rpd/1615805164/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=1ed225be-72d3-47c2-89a2-33f7b7389e05&v=1634905391114&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1615805164","","Notino","Brno – Štýřice","[object Object]"
"KOORDINÁTOR FIREMNÍCH NEMOVITOSTÍ","https://www.jobs.cz/rpd/1624303430/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=a9532aa6-3f07-4d18-9a5d-137cf7f7eee2&v=1605871250674&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1624303430","","Ascari s.r.o.","Ostrava","[object Object]"
"Digitalization Engineer Junior – inovátor digitalizace","https://www.jobs.cz/rpd/1622662632/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=9439011f-0749-4fc3-9b0a-795446884f98&v=1649253218157&width=180","17. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1622662632","Možnost občasné práce z domova","ABB","Brno – Dolní Heršpice","[object Object]"
"Klientská podpora - HO, bonusy, flexi. prac. doba #2yTD5","https://www.jobs.cz/rpd/1626171217/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=3fdd8d1c-c7f6-4769-aaa0-6b1b4cdd4a5a&v=1568798163913&width=180","15. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626171217","Možnost občasné práce z domova","INDEX NOSLUŠ s.r.o.","Mělník","[object Object]"
"Administrativní podpora v němčině (možnost práce z domu)","https://www.jobs.cz/rpd/1613945873/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=fee50fd7-3f63-4aad-a2a1-d621ec0f11e7&v=1568799114987&width=180","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1613945873","Práce převážně z domova","Randstad HR Solutions s.r.o.","Brno – Staré Brno","[object Object]"
"Administrativní projektová podpora (m/ž)","https://www.jobs.cz/rpd/1613306758/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=d0d6dc1d-7f9a-45bb-9aba-5b4fafaa74b6&v=1679322117374&width=180","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1613306758","Možnost občasné práce z domova","HCL TECHNOLOGIES CZECH REPUBLIC s.r.o.","Mladá Boleslav","[object Object]"
"Administrativní pracovník","https://www.jobs.cz/rpd/1626151088/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=5f544cc5-02f9-4662-88ee-d1d02bdb2c83&v=1598878876002&width=180","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626151088","","DHL Supply Chain s.r.o.","Hlubočky – Mariánské Údolí","[object Object]"
"Projektový koordinátor v Technickém centru","https://www.jobs.cz/rpd/1623997349/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=1faa58dd-82cd-497e-988c-18ef4cad6ce0&v=1581605251788&width=180","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1623997349","Možnost občasné práce z domova","VALEO PRAHA","Praha – Strašnice","[object Object]"
"Specialista klientské péče | Chceš být IT recepční? ️","https://www.jobs.cz/rpd/1626138675/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=3657d90b-a64c-4acf-823e-f1c375aa8b2b&v=1568798792670&width=180","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626138675","Možnost občasné práce z domova","Conectart člen skupiny Genesis","Brno – Brno-město","[object Object]"
"Order Management Specialist","https://www.jobs.cz/rpd/1626117580/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","","14. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626117580","Odpověď do 2 týdnů","Daimler Truck Customer Services & Parts s.r.o.","Praha – Stodůlky","[object Object]"
"Specialista podpory prodeje (M/Ž)","https://www.jobs.cz/rpd/1626088467/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=240c73c2-100b-4540-a11f-28de1243cf5e&v=1643282390028&width=180","13. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626088467","Odpověď do 2 týdnů","ČEZ, a. s.","Praha – Michle","[object Object]"
"Solution architekt (M/Ž)","https://www.jobs.cz/rpd/1626062069/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=240c73c2-100b-4540-a11f-28de1243cf5e&v=1643282390028&width=180","13. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626062069","Odpověď do 2 týdnů","ČEZ, a. s.","Hradec Králové + 4 další lokality","[object Object]"
"Specialista L2 podpory datových center (M/Ž)","https://www.jobs.cz/rpd/1626056753/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=240c73c2-100b-4540-a11f-28de1243cf5e&v=1643282390028&width=180","13. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626056753","Odpověď do 2 týdnů","ČEZ, a. s.","Hradec Králové + 1 další lokalita","[object Object]"
"Administrátor/ka ukončování smluv","https://www.jobs.cz/rpd/1626043158/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=017d6199-ab56-4664-8517-fa1b641a59a9&v=1580375797009&width=180","13. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626043158","Odpověď do 2 týdnů","NN","Praha – Smíchov","[object Object]"
"Administrative Assistant","https://www.jobs.cz/rpd/1626009478/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=3be2a311-e837-4f13-a88c-e4d070b9e3d4&v=1568798192947&width=180","12. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1626009478","","ADECCO spol.s r.o.","Praha","[object Object]"
"Plánovač/ka směn","https://www.jobs.cz/rpd/1625994179/?searchId=0b1285b7-29d5-4fc9-aa05-6e279bfa5e57&rps=233","https://my.teamio.com/recruit/logo?id=1ed225be-72d3-47c2-89a2-33f7b7389e05&v=1634905391114&width=180","12. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D11%26q%255B0%255D%3Ddata%26addToFavorite%3D1625994179","Odpověď do 2 týdnů","Notino","Rajhrad","[object Object]"
"RECEPČNÍ/ADMINISTRATIVNÍ PRACOVNICE","https://www.jobs.cz/rpd/1625959177/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","","12. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1625959177","Odpovězte teď a budete mezi prvními","EC Financial Services, a.s.","Dolní Břežany",""
"Analytik/čka tiskových šablon","https://www.jobs.cz/rpd/1623722036/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=e3d38012-0e25-4a97-a7df-c3709118c188&v=1621932349676&width=180","12. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1623722036","Možnost občasné práce z domova","MONETA Money Bank, a.s.","Praha – Michle","[object Object]"
"Asistent/ka vedoucího výroby","https://www.jobs.cz/rpd/1608449247/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=e00ec832-8fd9-49be-8327-a6192badf943&v=1609857825043&width=180","12. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1608449247","","RSF Elektronik spol. s r.o.","Stříbro","[object Object]"
"Specialista péče o klienty s maďarštinou (m/ž) - O2 FS","https://www.jobs.cz/rpd/1604691228/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=059e800c-38b4-474b-bf64-c53263b5b26e&v=1568803557574&width=180","11. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1604691228","Práce převážně z domova","O2 Czech Republic a.s.","Brno","[object Object]"
"IT BUSINESS ANALYTIK JUNIOR","https://www.jobs.cz/rpd/1625881707/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=9e2ae858-29a0-439a-b8e8-abb895825971&v=1665138043368&width=180","11. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1625881707","Práce převážně z domova","AAA Auto (AURES Holdings a.s.)","Praha – Dolní Chabry","[object Object]"
"Administrativní pracovník /HPP/PRAHA","https://www.jobs.cz/rpd/1625835453/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","","Končí za 9 hodin","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1625835453","","New River International, s.r.o.","Praha – Nusle","[object Object]"
"Administrativní pracovník s angličtinou","https://www.jobs.cz/rpd/1625809630/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=5f544cc5-02f9-4662-88ee-d1d02bdb2c83&v=1598878876002&width=180","10. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1625809630","","DHL Supply Chain s.r.o.","Pohořelice","[object Object]"
"Administrativní podpora profesionálního předsedy Plzeň","https://www.jobs.cz/rpd/1625763842/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","","10. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1625763842","","PRODOMIA Group, a.s.","Plzeň – Vnitřní Město","[object Object]"
"Asistent týmu (M/Ž)","https://www.jobs.cz/rpd/1623965458/?searchId=f3d53552-fe92-4702-af9c-b9ffd4c70eb6&rps=233","https://my.teamio.com/recruit/logo?id=240c73c2-100b-4540-a11f-28de1243cf5e&v=1643282390028&width=180","10. července","https://www.jobs.cz/prihlasit-se/?ref=https://www.jobs.cz/prace/?page%3D12%26q%255B0%255D%3Ddata%26addToFavorite%3D1623965458","Možnost občasné práce z domova","ČEZ, a. s.","Praha – Michle","[object Object]"
